time_seconds,power
172.753676,99.08
173.594291,97.82
174.978604,99.08
175.820007,97.82
177.204088,99.08
178.044765,97.82
179.429890,99.08
180.270397,97.82
181.655590,99.08
182.496498,97.82
183.881073,99.08
184.722194,97.82
186.106764,99.08
186.947913,97.82
188.332442,99.08
189.173662,97.82
190.558117,99.08
191.399328,97.82
193.068089,99.08
193.625103,97.82
195.293876,99.08
195.850754,97.82
197.519590,99.08
198.075472,97.82
199.745293,99.08
200.301154,97.82
201.970983,99.08
202.526782,97.82
204.195910,99.08
204.752689,97.82
206.421632,99.08
206.978327,97.82
208.647379,99.08
209.203507,97.66
210.873103,98.93
211.429146,97.66
213.381742,98.93
213.654783,97.66
215.607529,98.93
215.880654,97.66
217.833257,98.93
218.105512,97.66
220.058969,98.93
220.331174,97.66
222.284698,98.93
222.556818,97.66
224.510226,98.93
224.782449,97.66
226.735089,98.93
227.008235,97.66
228.960962,98.93
229.233918,97.66
231.186695,98.93
231.459674,97.66
233.685306,97.66
233.694808,98.93
235.910306,97.66
235.920535,98.93
238.135207,97.66
238.146221,98.93
240.360945,97.66
240.372043,98.93
242.586656,97.66
242.597846,98.93
244.823412,98.77
244.812286,97.5
247.037921,97.5
247.049100,98.77
249.274787,98.77
249.263757,97.5
251.500488,98.77
251.489301,97.5
253.714964,97.5
254.008657,98.77
255.940567,97.5
256.234373,98.77
258.165422,97.5
258.460020,98.77
260.390480,97.5
260.685707,98.77
262.616149,97.5
262.909696,98.77
264.841848,97.5
265.134704,98.77
267.067578,97.5
267.360409,98.77
269.293295,97.5
269.586184,98.77
271.519045,97.5
271.811943,98.77
273.744765,97.5
274.321998,98.77
275.970339,97.5
276.547744,98.77
278.195082,97.5
278.773470,98.77
280.420821,97.34
280.999260,98.61
282.646555,97.34
283.224940,98.61
284.872276,97.34
285.449934,98.61
287.098133,97.34
287.675839,98.61
289.323775,97.34
289.901562,98.61
291.549508,97.34
292.127335,98.61
293.775316,97.34
294.634983,98.61
296.000950,97.34
296.860808,98.61
298.225673,97.34
299.086551,98.61
300.451299,97.34
301.312349,98.61
302.676986,97.34
303.538188,98.61
304.902775,97.34
305.763770,98.61
307.128370,97.34
307.989488,98.61
309.354080,97.34
310.215284,98.61
311.579705,97.34
312.441024,98.61
313.805328,97.18
314.947938,98.45
316.031052,97.18
317.173750,98.45
318.255909,97.18
319.399527,98.45
320.481630,97.18
321.625313,98.45
322.707359,97.18
323.851051,98.45
324.932963,97.18
326.076116,98.45
327.158795,97.18
328.301831,98.45
329.384529,97.18
330.527636,98.45
331.610207,97.18
332.753438,98.45
333.835877,97.18
335.261825,98.45
336.061626,97.18
337.487613,98.45
338.286654,97.18
339.713408,98.45
340.512471,97.18
341.937694,98.45
342.738126,97.18
344.163420,98.45
344.963762,97.18
346.388715,98.29
347.189649,97.03
348.614419,98.29
349.415511,97.03
350.840103,98.29
351.641194,97.03
353.065525,98.29
353.866845,97.03
355.575747,98.29
356.092498,97.03
357.801489,98.29
358.317317,97.03
360.027183,98.29
360.541227,97.03
362.252868,98.29
362.766930,97.03
364.477714,98.29
364.992581,97.03
366.702949,98.29
367.218248,97.03
368.928637,98.29
369.443940,97.03
371.154329,98.29
371.669242,97.03
373.380013,98.29
373.894900,97.03
375.890134,98.29
376.120542,97.03
378.115872,98.13
378.345372,96.87
380.341590,98.13
380.571027,96.87
382.565550,98.13
382.796844,96.87
384.791283,98.13
385.022514,96.87
387.016828,98.13
387.248184,96.87
389.242639,98.13
389.473873,96.87
391.468464,98.13
391.699508,96.87
393.694256,98.13
393.925257,96.87
396.150953,96.87
396.204713,98.13
398.375808,96.87
398.430472,98.13
400.601470,96.87
400.656281,98.13
402.827109,96.87
402.882102,98.13
405.052925,96.87
405.107796,98.13
407.278640,96.87
407.332462,98.13
409.504312,96.71
409.557758,97.98
411.729963,96.71
411.783493,97.98
413.955625,96.71
414.009259,97.98
416.181228,96.71
416.741625,97.98
418.406046,96.71
418.965586,97.98
420.631692,96.71
421.191431,97.98
422.857336,96.71
423.417162,97.98
425.082984,96.71
426.676933,97.98
427.308827,96.71
428.902729,97.98
429.534546,96.71
431.128443,97.98
431.760182,96.71
433.353570,97.98
433.985821,96.71
435.579408,97.98
436.211482,96.71
437.804850,97.98
438.436426,96.71
440.030663,97.98
440.662095,96.55
442.256392,97.82
442.887745,96.55
444.482188,97.82
445.113376,96.55
446.992295,97.82
447.339054,96.55
449.218176,97.82
449.564946,96.55
451.444042,97.82
451.790605,96.55
453.669763,97.82
454.016242,96.55
455.895606,97.82
456.241903,96.55
458.120852,97.82
458.466691,96.55
460.346731,97.82
460.692461,96.55
462.572467,97.82
462.918149,96.55
464.798442,97.82
465.143809,96.55
467.307610,97.82
467.369485,96.55
469.533424,97.82
469.595171,96.55
471.759172,97.66
471.821003,96.39
473.984877,97.66
474.046689,96.39
476.210654,97.66
476.272349,96.39
478.436029,97.66
478.497169,96.39
480.661711,97.66
480.722830,96.39
482.887496,97.66
482.948645,96.39
485.113364,97.66
485.174353,96.39
487.400049,96.39
487.623625,97.66
489.625758,96.39
489.849344,97.66
491.851414,96.39
492.075109,97.66
494.077247,96.39
494.300954,97.66
496.302951,96.39
496.526750,97.66
498.527749,96.39
498.752374,97.66
500.753394,96.23
500.978071,97.5
502.979033,96.23
503.203949,97.5
505.204818,96.23
505.429774,97.5
507.430432,96.23
507.939517,97.5
509.656136,96.23
510.165266,97.5
511.881675,96.23
512.391109,97.5
514.107310,96.23
514.616924,97.5
516.333150,96.23
516.842731,97.5
518.557949,96.23
519.068264,97.5
520.783488,96.23
521.294106,97.5
523.009109,96.23
523.519936,97.5
525.234797,96.23
525.745327,97.5
527.460613,96.23
528.254825,97.5
529.686326,96.23
530.480543,97.5
531.911964,96.08
532.706249,97.34
534.137596,96.08
534.932049,97.34
536.363284,96.08
537.157768,97.34
538.588223,96.08
539.382502,97.34
540.813906,96.08
541.608197,97.34
543.039545,96.08
543.833911,97.34
545.265228,96.08
546.059860,97.34
547.490792,96.08
548.570286,97.34
549.716644,96.08
550.796054,97.34
551.942304,96.08
553.021914,97.34
554.167943,96.08
555.247676,97.34
556.393626,96.08
557.473471,97.34
558.618427,96.08
559.698856,97.34
560.844250,95.92
561.924078,97.18
563.069958,95.92
564.149802,97.18
565.517771,95.92
566.375640,97.18
567.741500,95.92
568.885489,97.18
569.967198,95.92
571.109969,97.18
572.192843,95.92
573.335837,97.18
574.418531,95.92
575.561564,97.18
576.644194,95.92
577.787389,97.18
578.868978,95.92
580.012449,97.18
581.094602,95.92
582.238285,97.18
583.320336,95.92
584.464118,97.18
585.546003,95.92
586.689861,97.18
587.769800,95.92
589.200736,97.03
589.995295,95.76
591.426469,97.03
592.220875,95.76
593.652282,97.03
594.445259,95.76
595.878020,97.03
596.670833,95.76
598.103856,97.03
598.895618,95.76
600.329470,97.03
601.121178,95.76
602.555186,97.03
603.346857,95.76
604.781042,97.03
606.018233,95.76
607.006881,97.03
608.242991,95.76
609.515906,97.03
610.690763,95.76
611.741745,97.03
612.916314,95.76
613.966626,97.03
615.141953,95.76
616.192483,97.03
617.367697,95.6
618.418267,96.87
619.593428,95.6
620.643065,96.87
621.819075,95.6
622.868826,96.87
624.044609,95.6
625.093561,96.87
626.270173,95.6
627.319295,96.87
628.495014,95.6
629.830755,96.87
630.720575,95.6
632.056461,96.87
632.946217,95.6
634.282263,96.87
635.171840,95.6
636.507954,96.87
637.397416,95.6
638.733712,96.87
639.623228,95.6
640.958983,96.87
641.848820,95.6
643.184080,96.87
644.074363,95.6
645.409764,96.87
646.300033,95.45
647.635623,96.71
648.524744,95.45
650.145360,96.71
650.749158,95.45
652.371282,96.71
652.974764,95.45
654.597106,96.71
655.200315,95.45
656.822857,96.71
657.425888,95.45
659.048697,96.71
659.651577,95.45
661.273633,96.71
661.877131,95.45
663.499457,96.71
664.102687,95.45
665.725181,96.71
666.328332,95.45
667.950938,96.71
668.552969,95.45
670.459110,96.71
670.778475,95.45
672.684818,96.71
673.004105,95.29
674.910611,96.55
675.229192,95.29
677.136325,96.55
677.454766,95.29
679.362020,96.55
679.680384,95.29
681.586905,96.55
681.905987,95.29
683.812605,96.55
684.131634,95.29
686.038390,96.55
686.357253,95.29
688.264090,96.55
688.581962,95.29
690.773073,96.55
690.807598,95.29
692.998781,96.55
693.033116,95.29
695.224472,96.55
695.258872,95.29
697.450266,96.55
697.484484,95.29
699.675954,96.55
699.709215,95.29
701.900746,96.55
701.934868,95.13
704.160393,95.13
704.125703,96.39
706.351501,96.39
706.386174,95.13
708.577205,96.39
708.610860,95.13
710.836463,95.13
711.087054,96.39
713.062079,95.13
713.312845,96.39
715.287603,95.13
715.538543,96.39
717.513400,95.13
717.764107,96.39
719.739149,95.13
719.989878,96.39
721.964764,95.13
722.215210,96.39
724.190246,95.13
724.441017,96.39
726.415897,95.13
726.665734,96.39
728.640808,94.97
729.113688,96.39
730.866353,94.97
731.400946,96.23
733.091977,94.97
733.626666,96.23
735.317615,94.97
735.852373,96.23
737.543229,94.97
738.077550,96.23
739.768997,94.97
740.303367,96.23
741.994510,94.97
742.528639,96.23
744.220128,94.97
744.754338,96.23
746.445770,94.97
746.980043,96.23
748.670626,94.97
749.205778,96.23
750.895190,94.97
751.714266,96.23
753.120835,94.97
753.939984,96.23
755.346465,94.81
756.165688,96.23
757.572085,94.81
758.391382,96.08
759.797700,94.81
760.617071,96.08
762.023357,94.81
762.842111,96.08
764.249046,94.81
765.067799,96.08
766.474712,94.81
767.293527,96.08
768.699519,94.81
769.519233,96.08
770.925091,94.81
772.027946,96.08
773.150937,94.81
774.253651,96.08
775.376581,94.81
776.479353,96.08
777.602113,94.81
778.705040,96.08
779.827691,94.81
780.930719,96.08
782.053310,94.65
783.155667,96.08
784.277171,94.65
785.381410,95.92
786.502098,94.65
787.607124,95.92
788.726829,94.65
789.832811,95.92
790.952428,94.65
792.341408,95.92
793.178068,94.65
794.567118,95.92
795.403759,94.65
796.792812,95.92
797.629327,94.65
799.018520,95.92
799.854896,94.65
801.244209,95.92
802.080402,94.65
803.469089,95.92
804.306000,94.65
805.694766,95.92
806.531662,94.65
807.920467,95.92
808.756343,94.5
810.146195,95.92
810.981869,94.5
812.655296,95.76
813.207492,94.5
814.881021,95.76
815.433008,94.5
817.106748,95.76
817.657221,94.5
819.332556,95.76
819.882027,94.5
821.558357,95.76
822.107577,94.5
823.783738,95.76
824.333112,94.5
826.009460,95.76
826.558602,94.5
828.235185,95.76
828.783486,94.5
830.460945,95.76
831.009030,94.5
832.969137,95.76
833.234555,94.5
835.194882,95.76
835.460067,94.34
837.420588,95.76
837.685562,94.34
839.646312,95.6
839.911282,94.34
841.872014,95.6
842.136884,94.34
844.096782,95.6
844.362520,94.34
846.322483,95.6
846.588016,94.34
848.548175,95.6
848.812825,94.34
850.774022,95.6
851.037201,94.34
853.262789,94.34
853.283140,95.6
855.488340,94.34
855.508879,95.6
857.713839,94.34
857.734608,95.6
859.939415,94.34
859.960338,95.6
862.165106,94.18
862.186087,95.6
864.390685,94.18
864.411065,95.6
866.616234,94.18
866.636768,95.45
868.840887,94.18
868.862482,95.45
871.066390,94.18
871.088198,95.45
873.292189,94.18
873.596938,95.45
875.517708,94.18
875.822664,95.45
877.743225,94.18
878.048382,95.45
879.968894,94.18
880.274118,95.45
882.194497,94.18
882.499837,95.45
884.420215,94.18
884.725223,95.45
886.645810,94.18
886.950952,95.45
888.870514,94.02
889.176685,95.45
891.096006,94.02
891.402473,95.45
893.321517,94.02
893.911285,95.29
895.547320,94.02
896.137015,95.29
897.772872,94.02
898.362743,95.29
899.998494,94.02
900.588465,95.29
902.223993,94.02
902.814164,95.29
904.448952,94.02
905.039366,95.29
906.673135,94.02
907.265190,95.29
908.897825,94.02
909.490905,95.29
911.123317,94.02
911.716614,95.29
913.348935,94.02
914.225048,95.29
915.574466,93.86
916.450778,95.29
917.800249,93.86
918.676468,95.13
920.025877,93.86
920.902151,95.13
922.251504,93.86
923.127853,95.13
924.477124,93.86
925.353395,95.13
926.702641,93.86
927.579080,95.13
928.927519,93.86
929.804758,95.13
931.153130,93.86
932.030462,95.13
933.378756,93.86
934.539525,95.13
935.604356,93.86
936.765229,95.13
937.829157,93.86
938.990915,95.13
940.054853,93.86
941.216913,95.13
942.280371,93.7
943.442623,95.13
944.506023,93.7
945.668091,94.97
946.731631,93.7
947.893780,94.97
948.956276,93.7
950.119468,94.97
951.181990,93.7
952.345175,94.97
953.407575,93.7
954.854217,94.97
955.633096,93.7
957.079935,94.97
957.858700,93.7
959.305649,94.97
960.084284,93.7
961.531332,94.97
962.309332,93.7
963.757021,94.97
964.534973,93.7
965.982488,94.97
966.760600,93.7
968.208184,94.97
968.985351,93.55
970.433870,94.97
971.210215,93.55
972.659564,94.81
973.435982,93.55
975.168591,94.81
975.661638,93.55
977.394320,94.81
977.887280,93.55
979.620035,94.81
980.112907,93.55
981.845729,94.81
982.338411,93.55
984.071471,94.81
984.564164,93.55
986.297088,94.81
986.789788,93.55
988.522855,94.81
989.014524,93.55
990.748598,94.81
991.240041,93.55
992.974332,94.81
993.465659,93.39
995.483076,94.81
995.691398,93.39
997.708824,94.65
997.917000,93.39
999.934599,94.65
1000.144162,93.39
1002.160360,94.65
1002.369637,93.39
1004.386105,94.65
1004.595264,93.39
1006.611717,94.65
1006.821030,93.39
1008.837474,94.65
1009.045790,93.39
1011.063231,94.65
1011.271274,93.39
1013.289001,94.65
1013.496893,93.39
1015.722491,93.39
1015.797849,94.65
1017.948216,93.39
1018.023563,94.65
1020.173843,93.23
1020.249268,94.65
1022.399364,93.23
1022.474959,94.65
1024.624993,93.23
1024.700666,94.5
1026.850597,93.23
1026.926148,94.5
1029.075437,93.23
1029.151839,94.5
1031.300949,93.23
1031.377554,94.5
1033.526564,93.23
1033.603256,94.5
1035.752167,93.23
1036.112855,94.5
1037.977788,93.23
1038.338562,94.5
1040.203607,93.23
1040.564235,94.5
1042.429146,93.23
1042.790096,94.5
1044.654682,93.23
1045.015790,94.5
1046.880212,93.07
1047.241421,94.5
1049.104854,93.07
1049.467116,94.34
1051.330489,93.07
1051.692814,94.34
1053.556110,93.07
1053.918501,94.34
1055.781716,93.07
1056.427698,94.34
1058.007324,93.07
1058.653411,94.34
1060.232935,93.07
1060.879117,94.34
1062.458559,93.07
1063.104796,94.34
1064.684201,93.07
1065.330675,94.34
1066.909820,93.07
1067.556245,94.34
1069.134573,93.07
1069.781920,94.34
1071.360068,92.91
1072.007600,94.34
1073.585843,92.91
1074.233293,94.34
1075.811463,92.91
1076.742994,94.18
1078.037083,92.91
1078.968673,94.18
1080.262640,92.91
1081.194422,94.18
1082.488133,92.91
1083.420122,94.18
1084.713828,92.91
1085.645104,94.18
1086.939454,92.91
1087.869674,94.18
1089.164149,92.91
1090.095341,94.18
1091.389647,92.91
1092.321146,94.18
1093.615234,92.91
1094.546958,94.18
1095.840983,92.91
1097.057901,94.18
1098.066580,92.75
1099.283605,94.18
1100.292180,92.75
1101.509417,94.02
1102.517719,92.75
1103.735238,94.02
